,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969189.9,985239504.0,False,,20,,,,2024-07-17T14:01:00.000Z,5.844446845245771,837062.96848493,39.749,-0.1023602,0.18329045,0.41790119,2.13933016,-0.93646553,-0.26584001,5411777710.705837,0.2262,5758179910.96,,2024-07-17T14:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 15:03:10.271646
0,1,Bitcoin,BTC,bitcoin,11605,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19726928.0,19726928.0,False,,1,,,,2024-07-17T14:04:00.000Z,65123.29923377216,37216172416.24822,-8.67,0.38343679,2.902983,12.58875437,-0.18223033,-2.59539393,3.92090906,1284682635107.0786,53.7084,1367589283909.22,,2024-07-17T14:04:00.000Z,,,,,,2024-07-17 15:05:50.945675
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T14:03:00.000Z,3471.3607313578223,19004452635.765896,-4.9469,0.36216408,2.39324693,11.48663971,-0.66682828,11.72305356,14.0952299,417331215345.2603,17.4473,417331215345.26,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
2,825,Tether USDt,USDT,tether,91770,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T14:03:00.000Z,1.0003364350787898,69686397197.04686,-6.4965,0.01995667,-0.00442365,0.05317586,0.12115571,-0.01146368,-0.00035509,113262647850.77312,4.7351,117111549764.03,,2024-07-17T14:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 15:05:50.945675
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582062.24479175,147582062.24479175,False,,4,,,,2024-07-17T14:03:00.000Z,578.4224112993546,1863685289.1548567,-8.6928,0.32119582,1.89485571,10.06926024,-3.03361062,0.52864418,6.01089458,85364772308.16388,3.5688,85364772308.16,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464175099.1672125,580286616.5740854,True,,5,,,,2024-07-17T14:03:00.000Z,161.87974652047467,2612894328.957234,-8.6002,0.56256549,4.0154253,14.0710062,13.6699343,-6.74049683,20.57018353,75140547394.30455,3.1414,93936650400.24,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T14:04:00.000Z,0.6156391493411656,3891318529.948035,60.4068,-1.43156733,10.0461314,41.07928665,22.56482303,18.50117697,24.42437239,34355951721.85269,1.4363,61563914934.12,,2024-07-17T14:04:00.000Z,,,,,,2024-07-17 15:05:50.945675
6,3408,USDC,USDC,usd-coin,21020,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33880577688.29899,33880577688.29899,False,,7,,,,2024-07-17T14:03:00.000Z,1.0001476438179733,7235094531.172643,-8.6106,0.02033184,0.02942969,0.02786577,0.02109062,0.00852614,0.01007172,33885579946.144028,1.4175,33885579946.14,,2024-07-17T14:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 15:05:50.945675
7,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145153296383.7052,145153296383.7052,True,,8,,,,2024-07-17T14:04:00.000Z,0.12594366145192135,820361572.9244983,-21.9285,0.82669055,3.61243121,15.60803952,-4.99886505,-17.08170534,-14.51398556,18281137618.37977,0.7643,18281137618.38,,2024-07-17T14:04:00.000Z,,,,,,2024-07-17 15:05:50.945675
8,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512034243.3543954,5109107452.767386,True,,9,3414166606.0,24768100447.052387,,2024-07-17T14:03:00.000Z,7.254508436561162,251131722.9576861,-13.0137,0.38394813,-0.95249512,-0.5020271,-6.71137708,13.15638827,17.51072076,18223573611.344997,0.7619,37064063119.4,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35886700198.852,37048613783.371,False,,10,,,,2024-07-17T14:03:00.000Z,0.4548286775251944,419164072.11641014,-14.856,1.36886751,4.68856979,18.8557729,13.58976815,-4.62197997,1.5940087,16322300392.186985,0.6824,20467290488.63,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87106728018.40671,87106810473.25589,True,,11,71659659264.0,9647907949.703327,,2024-07-17T14:03:00.000Z,0.13463513570668334,309348912.06897664,-30.956,0.14126126,0.73905592,3.166846,15.20861072,9.09554223,24.69698495,11727626147.723343,0.4903,11727637249.04,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
11,5994,Shiba Inu,SHIB,shiba-inu,846,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270743113993.8,589519212467867.4,False,,12,,,,2024-07-17T14:03:00.000Z,1.9335307015594646e-05,469236439.12509793,-35.459,0.44571092,1.94848817,17.41743064,-1.44308329,-21.18507906,-13.5148403,11393730733.416674,0.4763,11398534964.66,,2024-07-17T14:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-17 15:05:50.945675
12,5805,Avalanche,AVAX,avalanche,752,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394688311.02843076,444034681.02843076,False,,13,,,,2024-07-17T14:03:00.000Z,28.5287612644484,446452237.4663494,5.9196,1.08641222,4.32010669,8.36829869,1.03669369,-23.01304464,-16.83251057,11259968599.198458,0.4707,20419424329.69,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
13,6636,Polkadot,DOT,polkadot-new,793,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1469841794.9631672,9594882227.525026,,2024-07-17T14:04:00.000Z,6.527833308594593,201339184.87998664,-8.5746,0.8997593,4.17177532,7.08819636,5.92047857,-7.80202172,-1.49599005,9386720305.492926,0.3924,9386720305.49,,2024-07-17T14:04:00.000Z,,,,,,2024-07-17 15:05:50.945675
14,1975,Chainlink,LINK,chainlink,1817,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-17T14:03:00.000Z,14.445200321869844,336232820.09492457,-14.3824,0.64998638,2.78344712,12.50786262,1.8906272,-11.17452028,8.5063633,8784125888.913637,0.3672,14445200321.87,,2024-07-17T14:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-17 15:05:50.945675
15,1831,Bitcoin Cash,BCH,bitcoin-cash,904,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19734046.875,19734046.875,False,,16,,,,2024-07-17T14:03:00.000Z,383.289140289893,357073008.67188466,-2.5049,0.65682997,0.69685772,13.66443528,-7.07241187,-19.41610683,-19.70302546,7563845861.1592,0.3162,8049071946.09,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1102750969.0,1200876830.0,False,,17,,,,2024-07-17T14:04:00.000Z,6.2198497614003045,407130534.60825044,-17.5083,1.52108854,1.32015322,34.70741949,18.55640614,-21.41573778,10.11256657,6858945351.418605,0.2868,7469273464.55,,2024-07-17T14:04:00.000Z,,,,,,2024-07-17 15:05:50.945675
17,3890,Polygon,MATIC,polygon,1416,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9897683258.619154,10000000000.0,False,,18,,,,2024-07-17T14:03:00.000Z,0.5564550502586724,254879010.19847956,-11.0151,0.84337208,4.71225629,9.70883476,-6.10523877,-21.63256646,-17.53434292,5507615835.119342,0.2304,5564550502.59,,2024-07-17T14:03:00.000Z,,,,,,2024-07-17 15:05:50.945675
18,2,Litecoin,LTC,litecoin,1209,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74760174.8575049,84000000.0,False,,19,,,,2024-07-17T14:04:00.000Z,73.19002430829644,319761362.34077233,-17.46,0.45258386,1.25489418,10.26114289,-4.94204111,-12.5346507,-9.61333343,5471699015.1132765,0.2289,6147962041.9,,2024-07-17T14:04:00.000Z,,,,,,2024-07-17 15:05:50.945675
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969189.9,985239504.0,False,,20,,,,2024-07-17T14:03:00.000Z,5.844062935282898,836629.60374701,39.7476,-0.12641702,0.1749856,0.39507738,2.14058509,-0.93217458,-0.26593146,5411422221.908522,0.2262,5757801667.7,,2024-07-17T14:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 15:05:50.945675
0,1,Bitcoin,BTC,bitcoin,11605,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.00000,19726928.00000,19726928.00000,False,nan,1,nan,nan,,2024-07-17T14:10:00.000Z,64767.12833,37084420907.07387,-9.33240,-0.18148,2.47024,12.10318,-0.92443,-3.20660,2.57651,1277656477298.74316,53.47950,1360109694893.87988,,2024-07-17T14:10:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",nan,120221218.02997,120221218.02997,True,nan,2,nan,nan,,2024-07-17T14:09:00.000Z,3452.36053,18953518858.49989,-5.57500,-0.27080,2.08769,10.84477,-1.47983,10.96887,13.34689,415046988013.43274,17.37280,415046988013.42999,,2024-07-17T14:09:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
2,825,Tether USDt,USDT,tether,91773,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",nan,113224555138.64410,117072162581.78760,True,nan,3,nan,nan,,2024-07-17T14:09:00.000Z,1.00027,69502733482.46095,-7.14000,0.00866,-0.04837,0.05218,0.09183,-0.01001,-0.02196,113255152462.75888,4.74060,117103799667.03999,,2024-07-17T14:09:00.000Z,1027.00000,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 15:12:01.674959
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",nan,147582062.24479,147582062.24479,False,nan,4,nan,nan,,2024-07-17T14:09:00.000Z,576.17464,1860509611.52386,-8.77930,-0.23744,1.71268,9.49874,-3.78784,0.06519,5.63300,85033041150.29515,3.55930,85033041150.30000,,2024-07-17T14:09:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",nan,464175099.16721,580286616.57409,True,nan,5,nan,nan,,2024-07-17T14:09:00.000Z,161.15833,2606819276.82160,-9.10160,-0.06233,4.01947,13.28067,12.71501,-7.19320,19.97154,74805683158.89389,3.13120,93518021235.24001,,2024-07-17T14:09:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.00000,55805339473.00000,99987452475.00000,False,nan,6,nan,nan,,2024-07-17T14:10:00.000Z,0.61548,3857845240.26609,55.64570,-2.35717,8.40399,41.12030,21.84118,18.30325,23.97473,34347160470.72693,1.43770,61548161511.22000,,2024-07-17T14:10:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
6,3408,USDC,USDC,usd-coin,21020,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",nan,33880577688.29899,33880577688.29899,False,nan,7,nan,nan,,2024-07-17T14:09:00.000Z,0.99994,7213037692.48908,-9.31120,-0.00128,-0.03075,0.00712,0.00963,-0.00512,-0.02271,33878612026.07280,1.41940,33878612026.07000,,2024-07-17T14:09:00.000Z,1027.00000,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 15:12:01.674959
7,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",nan,2512034243.35440,5109107452.76739,True,nan,8,3414166606.00000,24750375877.90351,,2024-07-17T14:09:00.000Z,7.24932,249955081.01805,-13.92630,0.28395,-0.83686,-0.66261,-7.10499,12.98207,17.29309,18210532442.06742,0.76220,37037539302.96000,,2024-07-17T14:09:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
8,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",nan,145153296383.70520,145153296383.70520,True,nan,9,nan,nan,,2024-07-17T14:10:00.000Z,0.12477,817003721.06976,-22.56820,-0.42021,2.66146,14.49268,-6.13508,-18.07318,-15.93837,18110625809.04780,0.75810,18110625809.05000,,2024-07-17T14:10:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.00000,35886700198.85200,37048613783.37100,False,nan,10,nan,nan,,2024-07-17T14:09:00.000Z,0.45460,423391990.37087,-14.09690,1.07493,4.74981,18.57634,12.87851,-4.76958,1.56848,16314056451.05099,0.68290,20456953027.98000,,2024-07-17T14:09:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",nan,87106728018.40671,87106810473.25589,True,nan,11,71659659264.00000,9646269901.08522,,2024-07-17T14:09:00.000Z,0.13461,308610055.85572,-31.18290,0.02520,0.76607,3.11621,15.15124,9.02719,24.60321,11725634998.77114,0.49080,11725646098.21000,,2024-07-17T14:09:00.000Z,nan,nan,nan,nan,nan,2024-07-17 15:12:01.674959
